date_time,open,high,low,close,volume,spread,real_volume
2007-11-29 00:00:00,803.7,807.7,792.0,792.8,11292,0,0
2007-11-30 00:00:00,793.3,799.2,778.7,782.7,11315,0,0
2007-12-03 00:00:00,783.8,794.5,776.8,794.3,9936,0,0
2007-12-04 00:00:00,793.6,805.0,786.2,800.6,9730,0,0
2007-12-05 00:00:00,801.0,806.5,790.8,794.8,11035,0,0
2007-12-06 00:00:00,794.0,805.3,784.7,800.8,10881,0,0
2007-12-07 00:00:00,801.0,805.0,790.9,794.4,9696,0,0
2007-12-10 00:00:00,795.4,811.8,793.9,808.2,7528,0,0
2007-12-11 00:00:00,808.1,813.2,795.5,796.1,8888,0,0
2007-12-12 00:00:00,796.6,816.9,796.3,813.0,10735,0,0
2007-12-13 00:00:00,812.9,813.4,792.0,796.0,10108,0,0
2007-12-14 00:00:00,797.0,803.1,787.4,794.4,10191,0,0
2007-12-17 00:00:00,793.0,798.5,784.8,793.5,7951,0,0
2007-12-18 00:00:00,793.6,806.2,790.0,801.8,8312,0,0
2007-12-19 00:00:00,802.3,804.3,797.5,802.4,6992,0,0
2007-12-20 00:00:00,802.5,802.5,793.1,795.7,5707,0,0
2007-12-21 00:00:00,795.6,812.0,795.5,811.2,6188,0,0
2007-12-24 00:00:00,811.1,815.2,807.9,812.4,3545,0,0
2007-12-26 00:00:00,813.4,825.8,813.3,823.9,1728,0,0
2007-12-27 00:00:00,824.0,830.9,821.2,824.6,3994,0,0
2007-12-28 00:00:00,825.3,840.4,824.6,840.1,3509,0,0
2007-12-31 00:00:00,839.0,842.8,829.5,832.5,1723,0,0
2008-01-02 00:00:00,840.8,861.0,839.5,857.2,7297,0,0
2008-01-03 00:00:00,858.5,869.0,853.0,863.5,11791,0,0
2008-01-04 00:00:00,862.6,868.5,853.9,859.2,10803,0,0
2008-01-07 00:00:00,859.5,864.7,854.8,857.2,9423,0,0
2008-01-08 00:00:00,857.4,880.6,856.6,877.9,10184,0,0
2008-01-09 00:00:00,877.4,891.1,871.6,878.4,14242,0,0
2008-01-10 00:00:00,878.3,894.8,865.8,894.3,14499,0,0
2008-01-11 00:00:00,893.9,897.8,886.9,894.9,13400,0,0
2008-01-14 00:00:00,897.0,914.0,891.0,903.3,13110,0,0
2008-01-15 00:00:00,903.7,913.8,887.0,887.6,12535,0,0
2008-01-16 00:00:00,888.8,899.3,874.3,875.5,16543,0,0
2008-01-17 00:00:00,877.1,890.0,874.6,877.2,14015,0,0
2008-01-18 00:00:00,878.5,888.1,869.8,882.7,13164,0,0
2008-01-21 00:00:00,881.6,883.1,860.6,863.7,7152,0,0
